timestamp;cipher;mode;file;rounds;message;
2017-06-22-16.33.53.756;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;23;1117;
2017-06-22-16.33.53.758;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;24;1078;
2017-06-22-16.33.53.760;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;25;902;
2017-06-22-16.33.53.763;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;26;902;
2017-06-22-16.33.53.765;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;27;902;
2017-06-22-16.33.53.768;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;28;902;
2017-06-22-16.33.53.770;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;29;1165;
2017-06-22-16.33.53.773;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;30;1105;
2017-06-22-16.33.53.775;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;31;902;
2017-06-22-16.33.53.777;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;32;1117;
2017-06-22-16.33.53.779;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;33;902;
2017-06-22-16.33.53.783;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;34;901;
2017-06-22-16.33.53.785;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;35;902;
2017-06-22-16.33.53.787;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;36;902;
2017-06-22-16.33.53.789;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;37;902;
2017-06-22-16.33.53.793;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;38;920;
2017-06-22-16.33.53.795;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;39;1596;
2017-06-22-16.33.53.797;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;40;902;
2017-06-22-16.33.53.799;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;41;902;
2017-06-22-16.33.53.802;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;42;1116;
2017-06-22-16.33.53.805;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;43;902;
2017-06-22-16.33.53.807;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;44;1049;
2017-06-22-16.33.53.809;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;45;1155;
2017-06-22-16.33.53.812;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;46;902;
2017-06-22-16.33.53.815;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;47;902;
2017-06-22-16.33.53.817;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;48;901;
2017-06-22-16.33.53.819;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;49;902;
2017-06-22-16.33.53.822;AES C;times for ext round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;93925;
2017-06-22-16.33.53.839;AES C;encrypt;/sdcard/Download/testimages/512x512Lenna.png;1;starting round;
2017-06-22-16.35.27.512;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;2473;
2017-06-22-16.35.27.516;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;1242;
2017-06-22-16.35.27.518;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;2768;
2017-06-22-16.35.27.520;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;1460;
2017-06-22-16.35.27.523;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;4;1205;
2017-06-22-16.35.27.526;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;5;1631;
2017-06-22-16.35.27.528;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;6;937;
2017-06-22-16.35.27.530;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;7;908;
2017-06-22-16.35.27.533;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;8;1302;
2017-06-22-16.35.27.536;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;9;901;
2017-06-22-16.35.27.538;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;10;902;
2017-06-22-16.35.27.540;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;11;902;
2017-06-22-16.35.27.542;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;12;902;
2017-06-22-16.35.27.546;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;13;902;
2017-06-22-16.35.27.548;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;14;933;
2017-06-22-16.35.27.550;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;15;1544;
2017-06-22-16.35.27.552;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;16;1042;
2017-06-22-16.35.27.555;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;17;902;
2017-06-22-16.35.27.558;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;18;1151;
2017-06-22-16.35.27.560;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;19;902;
2017-06-22-16.35.27.562;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;20;902;
2017-06-22-16.35.27.566;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;21;938;
2017-06-22-16.35.27.568;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;22;1602;
2017-06-22-16.35.27.570;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;23;902;
2017-06-22-16.35.27.572;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;24;902;
2017-06-22-16.35.27.575;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;25;902;
2017-06-22-16.35.27.578;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;26;902;
2017-06-22-16.35.27.580;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;27;901;
2017-06-22-16.35.27.582;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;28;901;
2017-06-22-16.35.27.584;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;29;902;
2017-06-22-16.35.27.588;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;30;1044;
2017-06-22-16.35.27.590;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;31;902;
2017-06-22-16.35.27.592;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;32;907;
2017-06-22-16.35.27.594;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;33;1209;
2017-06-22-16.35.27.597;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;34;902;
2017-06-22-16.35.27.599;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;35;902;
2017-06-22-16.35.27.602;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;36;902;
2017-06-22-16.35.27.604;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;37;902;
2017-06-22-16.35.27.607;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;38;902;
2017-06-22-16.35.27.609;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;39;1409;
2017-06-22-16.35.27.611;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;40;902;
2017-06-22-16.35.27.614;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;41;910;
2017-06-22-16.35.27.617;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;42;901;
2017-06-22-16.35.27.619;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;43;901;
2017-06-22-16.35.27.621;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;44;902;
2017-06-22-16.35.27.623;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;45;902;
2017-06-22-16.35.27.627;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;46;901;
2017-06-22-16.35.27.629;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;47;902;
2017-06-22-16.35.27.631;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;48;902;
2017-06-22-16.35.27.633;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;49;902;
2017-06-22-16.35.27.636;AES C;times for ext round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;93670;
2017-06-22-16.35.27.653;AES C;encrypt;/sdcard/Download/testimages/512x512Lenna.png;2;starting round;
2017-06-22-16.37.07.154;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;1056;
2017-06-22-16.37.07.158;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;920;
2017-06-22-16.37.07.160;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;926;
2017-06-22-16.37.07.163;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;1054;
2017-06-22-16.37.07.165;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;4;1401;
2017-06-22-16.37.07.168;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;5;1216;
2017-06-22-16.37.07.170;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;6;1133;
2017-06-22-16.37.07.173;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;7;1402;
2017-06-22-16.37.07.175;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;8;902;
2017-06-22-16.37.07.177;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;9;902;
2017-06-22-16.37.07.180;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;10;901;
2017-06-22-16.37.07.182;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;11;905;
2017-06-22-16.37.07.185;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;12;902;
2017-06-22-16.37.07.187;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;13;900;
2017-06-22-16.37.07.189;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;14;1510;
2017-06-22-16.37.07.192;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;15;2085;
2017-06-22-16.37.07.195;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;16;1363;
2017-06-22-16.37.07.197;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;17;1486;
2017-06-22-16.37.07.199;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;18;1051;
2017-06-22-16.37.07.202;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;19;1037;
2017-06-22-16.37.07.205;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;20;1111;
2017-06-22-16.37.07.207;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;21;1288;
2017-06-22-16.37.07.209;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;22;1359;
2017-06-22-16.37.07.211;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;23;1169;
2017-06-22-16.37.07.215;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;24;1199;
2017-06-22-16.37.07.217;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;25;1230;
2017-06-22-16.37.07.219;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;26;1097;
2017-06-22-16.37.07.221;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;27;1400;
2017-06-22-16.37.07.224;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;28;1169;
2017-06-22-16.37.07.227;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;29;1157;
2017-06-22-16.37.07.229;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;30;1213;
2017-06-22-16.37.07.231;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;31;1107;
2017-06-22-16.37.07.234;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;32;1466;
2017-06-22-16.37.07.237;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;33;1197;
2017-06-22-16.37.07.239;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;34;1141;
2017-06-22-16.37.07.241;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;35;1345;
2017-06-22-16.37.07.244;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;36;1093;
2017-06-22-16.37.07.246;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;37;1080;
2017-06-22-16.37.07.250;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;38;1334;
2017-06-22-16.37.07.252;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;39;1251;
2017-06-22-16.37.07.256;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;40;1061;
2017-06-22-16.37.07.258;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;41;1070;
2017-06-22-16.37.07.261;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;42;1471;
2017-06-22-16.37.07.263;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;43;1418;
2017-06-22-16.37.07.266;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;44;1526;
2017-06-22-16.37.07.269;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;45;1167;
2017-06-22-16.37.07.271;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;46;1155;
2017-06-22-16.37.07.273;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;47;902;
2017-06-22-16.37.07.277;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;48;1147;
2017-06-22-16.37.07.279;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;49;1121;
2017-06-22-16.37.07.281;AES C;times for ext round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;99498;
2017-06-22-16.37.07.298;AES C;encrypt;/sdcard/Download/testimages/512x512Lenna.png;3;starting round;
2017-06-22-16.38.39.325;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;2531;
2017-06-22-16.38.39.329;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;1101;
2017-06-22-16.38.39.331;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;2341;
2017-06-22-16.38.39.333;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;956;
2017-06-22-16.38.39.336;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;4;1076;
2017-06-22-16.38.39.340;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;5;966;
2017-06-22-16.38.39.342;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;6;1083;
2017-06-22-16.38.39.344;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;7;901;
2017-06-22-16.38.39.346;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;8;902;
2017-06-22-16.38.39.350;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;9;901;
2017-06-22-16.38.39.352;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;10;902;
2017-06-22-16.38.39.354;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;11;902;
2017-06-22-16.38.39.357;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;12;901;
2017-06-22-16.38.39.360;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;13;902;
2017-06-22-16.38.39.362;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;14;902;
2017-06-22-16.38.39.364;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;15;1128;
2017-06-22-16.38.39.367;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;16;901;
2017-06-22-16.38.39.370;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;17;902;
2017-06-22-16.38.39.373;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;18;902;
2017-06-22-16.38.39.375;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;19;902;
2017-06-22-16.38.39.377;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;20;902;
2017-06-22-16.38.39.381;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;21;902;
2017-06-22-16.38.39.383;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;22;902;
2017-06-22-16.38.39.385;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;23;1443;
2017-06-22-16.38.39.387;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;24;902;
2017-06-22-16.38.39.391;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;25;902;
2017-06-22-16.38.39.393;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;26;1052;
2017-06-22-16.38.39.395;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;27;902;
2017-06-22-16.38.39.397;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;28;1074;
2017-06-22-16.38.39.401;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;29;901;
2017-06-22-16.38.39.403;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;30;1016;
2017-06-22-16.38.39.405;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;31;932;
2017-06-22-16.38.39.408;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;32;1018;
2017-06-22-16.38.39.411;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;33;907;
2017-06-22-16.38.39.413;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;34;1209;
2017-06-22-16.38.39.416;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;35;1160;
2017-06-22-16.38.39.418;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;36;901;
2017-06-22-16.38.39.421;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;37;902;
2017-06-22-16.38.39.423;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;38;1025;
2017-06-22-16.38.39.426;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;39;976;
2017-06-22-16.38.39.428;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;40;1223;
2017-06-22-16.38.39.431;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;41;1656;
2017-06-22-16.38.39.433;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;42;902;
2017-06-22-16.38.39.436;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;43;901;
2017-06-22-16.38.39.438;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;44;902;
2017-06-22-16.38.39.441;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;45;901;
2017-06-22-16.38.39.444;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;46;902;
2017-06-22-16.38.39.446;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;47;902;
2017-06-22-16.38.39.448;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;48;902;
2017-06-22-16.38.39.451;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;49;902;
2017-06-22-16.38.39.454;AES C;times for ext round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;92024;
2017-06-22-16.38.39.471;AES C;encrypt;/sdcard/Download/testimages/512x512Lenna.png;4;starting round;
2017-06-22-16.40.13.027;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;2690;
2017-06-22-16.40.13.030;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;1934;
2017-06-22-16.40.13.032;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;1062;
2017-06-22-16.40.13.034;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;927;
2017-06-22-16.40.13.038;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;4;928;
2017-06-22-16.40.13.040;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;5;1059;
2017-06-22-16.40.13.043;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;6;901;
2017-06-22-16.40.13.045;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;7;902;
2017-06-22-16.40.13.048;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;8;1053;
2017-06-22-16.40.13.051;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;9;1090;
2017-06-22-16.40.13.053;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;10;901;
2017-06-22-16.40.13.055;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;11;902;
2017-06-22-16.40.13.059;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;12;1164;
2017-06-22-16.40.13.061;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;13;1187;
2017-06-22-16.40.13.063;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;14;957;
2017-06-22-16.40.13.065;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;15;1342;
2017-06-22-16.40.13.069;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;16;901;
2017-06-22-16.40.13.071;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;17;1004;
2017-06-22-16.40.13.074;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;18;1043;
2017-06-22-16.40.13.076;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;19;902;
2017-06-22-16.40.13.079;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;20;902;
2017-06-22-16.40.13.082;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;21;1137;
2017-06-22-16.40.13.084;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;22;1044;
2017-06-22-16.40.13.086;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;23;903;
2017-06-22-16.40.13.089;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;24;1176;
2017-06-22-16.40.13.092;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;25;1141;
2017-06-22-16.40.13.094;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;26;1334;
2017-06-22-16.40.13.096;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;27;1118;
2017-06-22-16.40.13.100;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;28;902;
2017-06-22-16.40.13.102;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;29;901;
2017-06-22-16.40.13.104;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;30;903;
2017-06-22-16.40.13.106;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;31;1051;
2017-06-22-16.40.13.109;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;32;944;
2017-06-22-16.40.13.112;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;33;1606;
2017-06-22-16.40.13.114;AES C;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;34;969;
