timestamp;cipher;mode;file;rounds;message;
2017-06-27-13.59.48.598;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;36;16401;
2017-06-27-13.59.48.598;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;37;17661;
2017-06-27-13.59.48.599;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;38;16354;
2017-06-27-13.59.48.599;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;39;17561;
2017-06-27-13.59.48.600;Image Cipher 1;times for ext round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;701151;
2017-06-27-13.59.48.609;Image Cipher 1;encrypt;/sdcard/Download/testimages/512x512Lenna.png;2;starting round;
2017-06-27-14.11.47.229;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;16157;
2017-06-27-14.11.47.231;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;15121;
2017-06-27-14.11.47.234;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;15790;
2017-06-27-14.11.47.237;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;16098;
2017-06-27-14.11.47.239;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;4;16142;
2017-06-27-14.11.47.241;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;5;16575;
2017-06-27-14.11.47.245;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;6;18138;
2017-06-27-14.11.47.247;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;7;16488;
2017-06-27-14.11.47.249;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;8;16436;
2017-06-27-14.11.47.251;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;9;17683;
2017-06-27-14.11.47.254;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;10;16245;
2017-06-27-14.11.47.259;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;11;16647;
2017-06-27-14.11.47.262;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;12;18025;
2017-06-27-14.11.47.265;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;13;16461;
2017-06-27-14.11.47.292;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;14;17440;
2017-06-27-14.11.47.313;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;15;16712;
2017-06-27-14.11.47.315;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;16;16604;
2017-06-27-14.11.47.320;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;17;17321;
2017-06-27-14.11.47.323;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;18;17229;
2017-06-27-14.11.47.325;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;19;17207;
2017-06-27-14.11.47.360;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;20;16177;
2017-06-27-14.11.47.364;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;21;17834;
2017-06-27-14.11.47.366;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;22;16609;
2017-06-27-14.11.47.369;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;23;16700;
2017-06-27-14.11.47.370;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;24;17562;
2017-06-27-14.11.47.371;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;25;17153;
2017-06-27-14.11.47.371;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;26;17434;
2017-06-27-14.11.47.372;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;27;17278;
2017-06-27-14.11.47.372;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;28;18152;
2017-06-27-14.11.47.373;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;29;16588;
2017-06-27-14.11.47.373;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;30;17046;
2017-06-27-14.11.47.374;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;31;17520;
2017-06-27-14.11.47.375;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;32;16723;
2017-06-27-14.11.47.375;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;33;18540;
2017-06-27-14.11.47.376;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;34;16095;
2017-06-27-14.11.47.376;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;35;17047;
2017-06-27-14.11.47.377;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;36;17509;
2017-06-27-14.11.47.377;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;37;17516;
2017-06-27-14.11.47.378;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;38;17577;
2017-06-27-14.11.47.378;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;39;17038;
2017-06-27-14.11.47.379;Image Cipher 1;times for ext round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;718618;
2017-06-27-14.11.47.386;Image Cipher 1;encrypt;/sdcard/Download/testimages/512x512Lenna.png;3;starting round;
2017-06-27-14.23.51.426;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;16606;
2017-06-27-14.23.51.429;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;15076;
2017-06-27-14.23.51.432;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;16305;
2017-06-27-14.23.51.434;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;16683;
2017-06-27-14.23.51.436;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;4;16856;
2017-06-27-14.23.51.440;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;5;17389;
2017-06-27-14.23.51.442;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;6;16403;
2017-06-27-14.23.51.444;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;7;17186;
2017-06-27-14.23.51.446;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;8;16704;
2017-06-27-14.23.51.450;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;9;17436;
2017-06-27-14.23.51.452;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;10;16538;
2017-06-27-14.23.51.454;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;11;17484;
2017-06-27-14.23.51.456;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;12;16448;
2017-06-27-14.23.51.459;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;13;17512;
2017-06-27-14.23.51.462;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;14;17402;
2017-06-27-14.23.51.464;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;15;16483;
2017-06-27-14.23.51.466;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;16;17202;
2017-06-27-14.23.51.469;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;17;16939;
2017-06-27-14.23.51.471;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;18;18242;
2017-06-27-14.23.51.474;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;19;16413;
2017-06-27-14.23.51.476;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;20;17049;
2017-06-27-14.23.51.478;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;21;17724;
2017-06-27-14.23.51.481;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;22;16836;
2017-06-27-14.23.51.484;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;23;17303;
2017-06-27-14.23.51.486;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;24;17542;
2017-06-27-14.23.51.488;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;25;18429;
2017-06-27-14.23.51.491;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;26;16189;
2017-06-27-14.23.51.493;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;27;17527;
2017-06-27-14.23.51.496;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;28;17738;
2017-06-27-14.23.51.498;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;29;16852;
2017-06-27-14.23.51.501;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;30;18530;
2017-06-27-14.23.51.503;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;31;16750;
2017-06-27-14.23.51.506;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;32;17731;
2017-06-27-14.23.51.508;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;33;16556;
2017-06-27-14.23.51.511;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;34;17145;
2017-06-27-14.23.51.514;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;35;18282;
2017-06-27-14.23.51.516;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;36;16648;
2017-06-27-14.23.51.519;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;37;16959;
2017-06-27-14.23.51.522;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;38;17731;
2017-06-27-14.23.51.524;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;39;17209;
2017-06-27-14.23.51.527;Image Cipher 1;times for ext round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;724037;
2017-06-27-14.23.51.549;Image Cipher 1;encrypt;/sdcard/Download/testimages/512x512Lenna.png;0;done with cipher;
2017-06-27-14.24.21.557;Image Cipher 2;encrypt;/sdcard/Download/testimages/512x512Lenna.png;0;starting external rounds;
2017-06-27-14.24.21.561;Image Cipher 2;encrypt;/sdcard/Download/testimages/512x512Lenna.png;0;starting round;
2017-06-27-14.28.21.260;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;7215;
2017-06-27-14.28.21.264;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;4070;
2017-06-27-14.28.21.266;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;4091;
2017-06-27-14.28.21.269;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;4106;
2017-06-27-14.28.21.271;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;4;4118;
2017-06-27-14.28.21.274;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;5;4138;
2017-06-27-14.28.21.276;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;6;5410;
2017-06-27-14.28.21.279;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;7;4846;
2017-06-27-14.28.21.281;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;8;3980;
2017-06-27-14.28.21.284;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;9;5439;
2017-06-27-14.28.21.286;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;10;4836;
2017-06-27-14.28.21.289;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;11;4470;
2017-06-27-14.28.21.291;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;12;5421;
2017-06-27-14.28.21.297;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;13;4903;
2017-06-27-14.28.21.299;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;14;5690;
2017-06-27-14.28.21.328;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;15;4785;
2017-06-27-14.28.21.330;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;16;5371;
2017-06-27-14.28.21.358;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;17;4116;
2017-06-27-14.28.21.361;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;18;5474;
2017-06-27-14.28.21.373;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;19;5209;
2017-06-27-14.28.21.374;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;20;4493;
2017-06-27-14.28.21.374;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;21;5714;
2017-06-27-14.28.21.375;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;22;5275;
2017-06-27-14.28.21.375;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;23;5634;
2017-06-27-14.28.21.376;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;24;4519;
2017-06-27-14.28.21.377;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;25;5267;
2017-06-27-14.28.21.378;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;26;5271;
2017-06-27-14.28.21.379;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;27;4413;
2017-06-27-14.28.21.379;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;28;5260;
2017-06-27-14.28.21.380;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;29;5733;
2017-06-27-14.28.21.380;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;30;3993;
2017-06-27-14.28.21.381;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;31;5694;
2017-06-27-14.28.21.381;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;32;4490;
2017-06-27-14.28.21.382;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;33;5692;
2017-06-27-14.28.21.382;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;34;4940;
2017-06-27-14.28.21.383;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;35;4718;
2017-06-27-14.28.21.384;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;36;5803;
2017-06-27-14.28.21.384;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;37;4963;
2017-06-27-14.28.21.385;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;38;4308;
2017-06-27-14.28.21.385;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;39;5828;
2017-06-27-14.28.21.386;Image Cipher 2;times for ext round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;239696;
2017-06-27-14.28.21.395;Image Cipher 2;encrypt;/sdcard/Download/testimages/512x512Lenna.png;1;starting round;
2017-06-27-14.32.21.656;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;6789;
2017-06-27-14.32.21.659;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;3967;
2017-06-27-14.32.21.661;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;3966;
2017-06-27-14.32.21.664;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;3974;
2017-06-27-14.32.21.666;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;4;4039;
2017-06-27-14.32.21.669;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;5;4115;
2017-06-27-14.32.21.671;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;6;4854;
2017-06-27-14.32.21.674;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;7;6289;
2017-06-27-14.32.21.676;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;8;4938;
2017-06-27-14.32.21.679;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;9;4074;
2017-06-27-14.32.21.681;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;10;5421;
2017-06-27-14.32.21.684;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;11;4762;
2017-06-27-14.32.21.686;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;12;4713;
2017-06-27-14.32.21.688;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;13;5373;
2017-06-27-14.32.21.691;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;14;4422;
2017-06-27-14.32.21.694;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;15;6271;
2017-06-27-14.32.21.696;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;16;4823;
2017-06-27-14.32.21.698;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;17;5099;
2017-06-27-14.32.21.701;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;18;4452;
2017-06-27-14.32.21.704;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;19;5476;
2017-06-27-14.32.21.706;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;20;4089;
2017-06-27-14.32.21.708;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;21;5420;
2017-06-27-14.32.21.711;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;22;4324;
2017-06-27-14.32.21.713;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;23;6507;
2017-06-27-14.32.21.716;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;24;5355;
2017-06-27-14.32.21.718;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;25;4908;
2017-06-27-14.32.21.720;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;26;4390;
2017-06-27-14.32.21.723;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;27;5246;
2017-06-27-14.32.21.726;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;28;5447;
2017-06-27-14.32.21.728;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;29;5496;
2017-06-27-14.32.21.730;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;30;4504;
2017-06-27-14.32.21.732;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;31;5813;
2017-06-27-14.32.21.736;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;32;5275;
2017-06-27-14.32.21.738;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;33;5222;
2017-06-27-14.32.21.740;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;34;5205;
2017-06-27-14.32.21.743;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;35;4458;
2017-06-27-14.32.21.746;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;36;5338;
2017-06-27-14.32.21.748;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;37;5835;
2017-06-27-14.32.21.750;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;38;4505;
2017-06-27-14.32.21.753;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;39;5104;
2017-06-27-14.32.21.756;Image Cipher 2;times for ext round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;240258;
2017-06-27-14.32.21.799;Image Cipher 2;encrypt;/sdcard/Download/testimages/512x512Lenna.png;2;starting round;
2017-06-27-14.36.23.404;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;6765;
2017-06-27-14.36.23.407;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;3965;
2017-06-27-14.36.23.410;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;3969;
2017-06-27-14.36.23.413;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;4020;
2017-06-27-14.36.23.415;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;4;4061;
2017-06-27-14.36.23.417;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;5;4078;
2017-06-27-14.36.23.421;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;6;5594;
2017-06-27-14.36.23.423;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;7;4256;
2017-06-27-14.36.23.425;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;8;4372;
2017-06-27-14.36.23.427;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;9;5695;
2017-06-27-14.36.23.431;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;10;4551;
2017-06-27-14.36.23.433;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;11;4803;
2017-06-27-14.36.23.435;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;12;5468;
2017-06-27-14.36.23.437;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;13;4343;
2017-06-27-14.36.23.440;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;14;5094;
2017-06-27-14.36.23.443;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;15;6192;
2017-06-27-14.36.23.445;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;16;4653;
2017-06-27-14.36.23.447;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;17;4973;
2017-06-27-14.36.23.450;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;18;4592;
2017-06-27-14.36.23.453;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;19;5400;
2017-06-27-14.36.23.455;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;20;5277;
2017-06-27-14.36.23.457;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;21;5076;
2017-06-27-14.36.23.460;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;22;4587;
2017-06-27-14.36.23.462;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;23;6154;
2017-06-27-14.36.23.465;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;24;4943;
2017-06-27-14.36.23.467;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;25;5314;
2017-06-27-14.36.23.470;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;26;4838;
2017-06-27-14.36.23.472;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;27;4923;
2017-06-27-14.36.23.474;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;28;5880;
2017-06-27-14.36.23.476;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;29;4084;
2017-06-27-14.36.23.480;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;30;6024;
2017-06-27-14.36.23.483;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;31;6826;
2017-06-27-14.36.23.486;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;32;4951;
2017-06-27-14.36.23.488;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;33;5104;
2017-06-27-14.36.23.492;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;34;4356;
2017-06-27-14.36.23.494;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;35;5678;
2017-06-27-14.36.23.496;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;36;5546;
2017-06-27-14.36.23.527;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;37;4189;
2017-06-27-14.36.23.532;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;38;5396;
2017-06-27-14.36.23.554;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;39;5613;
2017-06-27-14.36.23.557;Image Cipher 2;times for ext round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;241603;
2017-06-27-14.36.23.587;Image Cipher 2;encrypt;/sdcard/Download/testimages/512x512Lenna.png;3;starting round;
2017-06-27-14.40.24.711;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;6841;
2017-06-27-14.40.24.720;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;3968;
2017-06-27-14.40.24.724;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;3966;
2017-06-27-14.40.24.726;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;4003;
2017-06-27-14.40.24.730;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;4;3968;
2017-06-27-14.40.24.732;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;5;5161;
2017-06-27-14.40.24.734;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;6;4239;
