timestamp;cipher;mode;file;rounds;message;
2017-06-27-16.17.38.113;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;59;3601;
2017-06-27-16.17.38.114;AES C;times for ext round in ms;/sdcard/Download/testimages/1024x1024baby.png;0;278640;
2017-06-27-16.17.38.123;AES C;encrypt;/sdcard/Download/testimages/1024x1024baby.png;1;starting round;
2017-06-27-16.22.17.695;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;0;6173;
2017-06-27-16.22.17.700;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;1;4021;
2017-06-27-16.22.17.721;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;2;3709;
2017-06-27-16.22.17.724;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;3;3741;
2017-06-27-16.22.17.726;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;4;3715;
2017-06-27-16.22.17.751;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;5;3675;
2017-06-27-16.22.17.757;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;6;3734;
2017-06-27-16.22.17.759;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;7;3932;
2017-06-27-16.22.17.761;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;8;4171;
2017-06-27-16.22.17.762;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;9;4328;
2017-06-27-16.22.17.763;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;10;3885;
2017-06-27-16.22.17.763;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;11;3981;
2017-06-27-16.22.17.764;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;12;3607;
2017-06-27-16.22.17.764;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;13;3743;
2017-06-27-16.22.17.765;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;14;3627;
2017-06-27-16.22.17.766;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;15;3631;
2017-06-27-16.22.17.766;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;16;3604;
2017-06-27-16.22.17.767;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;17;3606;
2017-06-27-16.22.17.768;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;18;3605;
2017-06-27-16.22.17.768;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;19;3769;
2017-06-27-16.22.17.769;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;20;4261;
2017-06-27-16.22.17.770;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;21;4746;
2017-06-27-16.22.17.770;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;22;4028;
2017-06-27-16.22.17.771;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;23;3608;
2017-06-27-16.22.17.771;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;24;3617;
2017-06-27-16.22.17.772;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;25;3855;
2017-06-27-16.22.17.772;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;26;3604;
2017-06-27-16.22.17.773;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;27;3604;
2017-06-27-16.22.17.773;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;28;3605;
2017-06-27-16.22.17.774;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;29;3602;
2017-06-27-16.22.17.775;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;30;3746;
2017-06-27-16.22.17.775;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;31;4982;
2017-06-27-16.22.17.776;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;32;5627;
2017-06-27-16.22.17.776;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;33;4497;
2017-06-27-16.22.17.777;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;34;3750;
2017-06-27-16.22.17.778;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;35;3706;
2017-06-27-16.22.17.778;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;36;3605;
2017-06-27-16.22.17.779;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;37;3608;
2017-06-27-16.22.17.780;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;38;3603;
2017-06-27-16.22.17.780;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;39;3602;
2017-06-27-16.22.17.781;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;40;3607;
2017-06-27-16.22.17.781;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;41;3604;
2017-06-27-16.22.17.782;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;42;3605;
2017-06-27-16.22.17.783;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;43;6193;
2017-06-27-16.22.17.783;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;44;5032;
2017-06-27-16.22.17.784;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;45;3655;
2017-06-27-16.22.17.784;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;46;3836;
2017-06-27-16.22.17.785;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;47;3731;
2017-06-27-16.22.17.785;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;48;3745;
2017-06-27-16.22.17.786;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;49;3723;
2017-06-27-16.22.17.786;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;50;3710;
2017-06-27-16.22.17.787;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;51;3601;
2017-06-27-16.22.17.788;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;52;4956;
2017-06-27-16.22.17.788;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;53;4279;
2017-06-27-16.22.17.789;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;54;5154;
2017-06-27-16.22.17.790;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;55;4873;
2017-06-27-16.22.17.790;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;56;3755;
2017-06-27-16.22.17.791;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;57;3743;
2017-06-27-16.22.17.791;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;58;3610;
2017-06-27-16.22.17.792;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;59;3620;
2017-06-27-16.22.17.793;AES C;times for ext round in ms;/sdcard/Download/testimages/1024x1024baby.png;1;279547;
2017-06-27-16.22.17.801;AES C;encrypt;/sdcard/Download/testimages/1024x1024baby.png;2;starting round;
2017-06-27-16.26.54.843;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;0;6349;
2017-06-27-16.26.54.845;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;1;3603;
2017-06-27-16.26.54.851;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;2;3608;
2017-06-27-16.26.54.854;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;3;3598;
2017-06-27-16.26.54.856;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;4;3604;
2017-06-27-16.26.54.858;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;5;3607;
2017-06-27-16.26.54.886;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;6;3604;
2017-06-27-16.26.54.888;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;7;3601;
2017-06-27-16.26.54.912;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;8;3983;
2017-06-27-16.26.54.914;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;9;4809;
2017-06-27-16.26.54.944;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;10;5111;
2017-06-27-16.26.54.944;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;11;4181;
2017-06-27-16.26.54.945;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;12;3598;
2017-06-27-16.26.54.946;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;13;3603;
2017-06-27-16.26.54.946;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;14;3602;
2017-06-27-16.26.54.947;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;15;3601;
2017-06-27-16.26.54.948;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;16;3605;
2017-06-27-16.26.54.950;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;17;3597;
2017-06-27-16.26.54.951;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;18;3597;
2017-06-27-16.26.54.951;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;19;3602;
2017-06-27-16.26.54.952;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;20;3873;
2017-06-27-16.26.54.952;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;21;4783;
2017-06-27-16.26.54.953;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;22;4876;
2017-06-27-16.26.54.954;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;23;4261;
2017-06-27-16.26.54.955;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;24;3741;
2017-06-27-16.26.54.955;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;25;3608;
2017-06-27-16.26.54.956;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;26;3734;
2017-06-27-16.26.54.956;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;27;3607;
2017-06-27-16.26.54.957;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;28;3609;
2017-06-27-16.26.54.957;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;29;3608;
2017-06-27-16.26.54.958;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;30;3611;
2017-06-27-16.26.54.958;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;31;3761;
2017-06-27-16.26.54.959;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;32;4638;
2017-06-27-16.26.54.959;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;33;5069;
2017-06-27-16.26.54.960;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;34;4361;
2017-06-27-16.26.54.961;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;35;4652;
2017-06-27-16.26.54.961;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;36;3734;
2017-06-27-16.26.54.962;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;37;4045;
2017-06-27-16.26.54.963;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;38;3601;
2017-06-27-16.26.54.963;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;39;3740;
2017-06-27-16.26.54.964;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;40;3600;
2017-06-27-16.26.54.964;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;41;3604;
2017-06-27-16.26.54.965;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;42;4821;
2017-06-27-16.26.54.965;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;43;4267;
2017-06-27-16.26.54.966;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;44;4289;
2017-06-27-16.26.54.967;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;45;3770;
2017-06-27-16.26.54.967;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;46;3666;
2017-06-27-16.26.54.968;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;47;3616;
2017-06-27-16.26.54.968;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;48;3607;
2017-06-27-16.26.54.969;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;49;3611;
2017-06-27-16.26.54.969;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;50;3609;
2017-06-27-16.26.54.970;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;51;3736;
2017-06-27-16.26.54.971;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;52;3686;
2017-06-27-16.26.54.971;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;53;4101;
2017-06-27-16.26.54.972;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;54;4417;
2017-06-27-16.26.54.973;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;55;4589;
2017-06-27-16.26.54.973;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;56;3774;
2017-06-27-16.26.54.974;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;57;3692;
2017-06-27-16.26.54.974;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;58;3605;
2017-06-27-16.26.54.975;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;59;3602;
2017-06-27-16.26.54.975;AES C;times for ext round in ms;/sdcard/Download/testimages/1024x1024baby.png;2;277040;
2017-06-27-16.26.54.990;AES C;encrypt;/sdcard/Download/testimages/1024x1024baby.png;3;starting round;
2017-06-27-16.31.31.625;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;0;6728;
2017-06-27-16.31.31.627;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;1;3779;
2017-06-27-16.31.31.642;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;2;3602;
2017-06-27-16.31.31.650;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;3;3598;
2017-06-27-16.31.31.655;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;4;3600;
2017-06-27-16.31.31.658;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;5;3727;
2017-06-27-16.31.31.660;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;6;3913;
2017-06-27-16.31.31.662;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;7;3607;
2017-06-27-16.31.31.666;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;8;3598;
2017-06-27-16.31.31.668;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;9;3598;
2017-06-27-16.31.31.670;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;10;4229;
2017-06-27-16.31.31.672;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;11;3715;
2017-06-27-16.31.31.676;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;12;5101;
2017-06-27-16.31.31.678;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;13;3893;
2017-06-27-16.31.31.681;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;14;3605;
2017-06-27-16.31.31.683;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;15;3619;
2017-06-27-16.31.31.686;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;16;3606;
2017-06-27-16.31.31.688;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;17;3744;
2017-06-27-16.31.31.690;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;18;3638;
2017-06-27-16.31.31.693;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;19;3760;
2017-06-27-16.31.31.696;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;20;3604;
2017-06-27-16.31.31.698;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;21;3951;
2017-06-27-16.31.31.700;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;22;4331;
2017-06-27-16.31.31.702;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;23;4026;
2017-06-27-16.31.31.706;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;24;4256;
2017-06-27-16.31.31.708;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;25;3786;
2017-06-27-16.31.31.710;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;26;3765;
2017-06-27-16.31.31.712;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;27;3737;
2017-06-27-16.31.31.715;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;28;3605;
2017-06-27-16.31.31.717;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;29;3754;
2017-06-27-16.31.31.720;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;30;3605;
2017-06-27-16.31.31.722;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;31;3606;
2017-06-27-16.31.31.725;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;32;3605;
2017-06-27-16.31.31.728;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;33;3937;
2017-06-27-16.31.31.729;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;34;4808;
2017-06-27-16.31.31.729;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;35;4944;
2017-06-27-16.31.31.730;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;36;3817;
2017-06-27-16.31.31.731;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;37;3652;
2017-06-27-16.31.31.731;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;38;3667;
2017-06-27-16.31.31.732;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;39;3725;
2017-06-27-16.31.31.732;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;40;3813;
2017-06-27-16.31.31.733;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;41;3690;
2017-06-27-16.31.31.733;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;42;3677;
2017-06-27-16.31.31.734;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;43;3613;
2017-06-27-16.31.31.735;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;44;3728;
2017-06-27-16.31.31.736;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;45;4844;
2017-06-27-16.31.31.736;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;46;5193;
2017-06-27-16.31.31.737;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;47;3729;
2017-06-27-16.31.31.737;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;48;3677;
2017-06-27-16.31.31.738;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;49;3768;
2017-06-27-16.31.31.738;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;50;3795;
2017-06-27-16.31.31.739;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;51;3746;
2017-06-27-16.31.31.740;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;52;3716;
2017-06-27-16.31.31.740;AES C;times for inner round in ms;/sdcard/Download/testimages/1024x1024baby.png;53;3665;
