timestamp;cipher;mode;file;rounds;message;
2000-01-01-05.10.13.598;-;encrypt;/sdcard/Download/testimages/512x512Lenna.png;0;done with image;
2000-01-01-05.10.13.619;-;encrypt;-;0;done with mode;
2000-01-01-05.16.10.290;-;-;-;0;running for 2 ext rounds and 10 internal rounds;
2000-01-01-05.16.10.291;-;encrypt;-;0;start for images;
2000-01-01-05.16.10.766;-;encrypt;/sdcard/Download/testimages/512x512Lenna.png;0;done loading image;
2000-01-01-05.16.40.777;Image Cipher 2;encrypt;/sdcard/Download/testimages/512x512Lenna.png;0;starting external rounds;
2000-01-01-05.16.40.779;Image Cipher 2;encrypt;/sdcard/Download/testimages/512x512Lenna.png;0;starting round;
2000-01-01-05.18.09.025;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;7461;
2000-01-01-05.18.09.029;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;4077;
2000-01-01-05.18.09.031;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;4156;
2000-01-01-05.18.09.033;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;4983;
2000-01-01-05.18.09.035;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;4;5669;
2000-01-01-05.18.09.039;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;5;5868;
2000-01-01-05.18.09.041;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;6;3966;
2000-01-01-05.18.09.043;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;7;3966;
2000-01-01-05.18.09.045;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;8;4120;
2000-01-01-05.18.09.049;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;9;3974;
2000-01-01-05.18.09.051;Image Cipher 2;times for ext round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;88241;
2000-01-01-05.18.09.100;Image Cipher 2;encrypt;/sdcard/Download/testimages/512x512Lenna.png;1;starting round;
2000-01-01-05.19.35.716;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;8044;
2000-01-01-05.19.35.719;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;5717;
2000-01-01-05.19.35.722;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;4427;
2000-01-01-05.19.35.724;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;4336;
2000-01-01-05.19.35.726;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;4;3977;
2000-01-01-05.19.35.728;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;5;3975;
2000-01-01-05.19.35.732;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;6;3981;
2000-01-01-05.19.35.734;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;7;4000;
2000-01-01-05.19.35.736;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;8;3974;
2000-01-01-05.19.35.738;Image Cipher 2;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;9;4163;
2000-01-01-05.19.35.742;Image Cipher 2;times for ext round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;86594;
2000-01-01-05.19.35.765;Image Cipher 2;encrypt;/sdcard/Download/testimages/512x512Lenna.png;0;done with cipher;
2000-01-01-05.19.35.767;-;encrypt;/sdcard/Download/testimages/512x512Lenna.png;0;done with image;
2000-01-01-05.19.35.770;-;encrypt;-;0;done with mode;
2000-01-01-05.25.17.075;-;-;-;0;running for 2 ext rounds and 10 internal rounds;
2000-01-01-05.25.17.075;-;encrypt;-;0;start for images;
2000-01-01-05.25.17.582;-;encrypt;/sdcard/Download/testimages/512x512Lenna.png;0;done loading image;
2000-01-01-05.25.47.593;Image Cipher 1;encrypt;/sdcard/Download/testimages/512x512Lenna.png;0;starting external rounds;
2000-01-01-05.25.47.597;Image Cipher 1;encrypt;/sdcard/Download/testimages/512x512Lenna.png;0;starting round;
2000-01-01-05.34.03.375;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;49016;
2000-01-01-05.34.03.378;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;45868;
2000-01-01-05.34.03.381;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;43428;
2000-01-01-05.34.03.383;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;43837;
2000-01-01-05.34.03.385;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;4;44044;
2000-01-01-05.34.03.388;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;5;44513;
2000-01-01-05.34.03.391;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;6;46754;
2000-01-01-05.34.03.393;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;7;44991;
2000-01-01-05.34.03.396;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;8;45434;
2000-01-01-05.34.03.398;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;9;47889;
2000-01-01-05.34.03.401;Image Cipher 1;times for ext round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;495774;
2000-01-01-05.34.03.449;Image Cipher 1;encrypt;/sdcard/Download/testimages/512x512Lenna.png;1;starting round;
2000-01-01-05.42.44.186;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;0;47906;
2000-01-01-05.42.44.188;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;45306;
2000-01-01-05.42.44.191;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;2;47076;
2000-01-01-05.42.44.193;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;3;47418;
2000-01-01-05.42.44.196;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;4;49336;
2000-01-01-05.42.44.198;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;5;47917;
2000-01-01-05.42.44.201;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;6;48031;
2000-01-01-05.42.44.203;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;7;49448;
2000-01-01-05.42.44.206;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;8;50078;
2000-01-01-05.42.44.208;Image Cipher 1;times for inner round in ms;/sdcard/Download/testimages/512x512Lenna.png;9;48216;
2000-01-01-05.42.44.211;Image Cipher 1;times for ext round in ms;/sdcard/Download/testimages/512x512Lenna.png;1;520732;
2000-01-01-05.42.44.235;Image Cipher 1;encrypt;/sdcard/Download/testimages/512x512Lenna.png;0;done with cipher;
2000-01-01-05.42.44.264;-;encrypt;/sdcard/Download/testimages/512x512Lenna.png;0;done with image;
2000-01-01-05.42.44.267;-;encrypt;-;0;done with mode;
